Bench_Name,Score
Ryzen 3 PRO 4300U with Radeon Graphics,1542
Ryzen 3 Pro 4350G with Radeon Graphics,2056
Ryzen 3 PRO 4350GE with Radeon Graphics,1938
Ryzen 3 PRO 4450U with Radeon Graphics,1449
Ryzen 3 PRO 5350G with Radeon Graphics,2304
Ryzen 3 PRO 5350GE with Radeon Graphics,1788
Ryzen 3 PRO 5450U with Radeon Graphics,1617
Ryzen 3 PRO 5475U with Radeon Graphics,1431
Ryzen 3 PRO 7330U with Radeon Graphics,2144
Ryzen 5 2500U with Radeon Vega,1503
Ryzen 5 4500U with Radeon Graphics,1799
Ryzen 5 4600G with Radeon Graphics,2317
Ryzen 5 4600H with Radeon Graphics,2106
Ryzen 5 4600HS with Radeon Graphics,8370
Ryzen 5 4600U with Radeon Graphics,1896
Ryzen 5 5500GT with Radeon Graphics,2224
Ryzen 5 5500U with Radeon Graphics,1970
Ryzen 5 5560U with Radeon Graphics,2098
Ryzen 5 5600G with Radeon Graphics,2538
Ryzen 5 5600GE with Radeon Graphics,2547
Ryzen 5 5600GT with Radeon Graphics,2200
Ryzen 5 5600H with Radeon Graphics,2297
Ryzen 5 5600U with Radeon Graphics,2150
Ryzen 5 5625U with Radeon Graphics,1996
Ryzen 5 6600H with Radeon Graphics,3579
Ryzen 5 6600HS Creator Edition,3690
Ryzen 5 6600U with Radeon Graphics,3233
Ryzen 5 7430U with Radeon Graphics,2270
Ryzen 5 7530U with Radeon Graphics,2250
Ryzen 5 7535U with Radeon Graphics,3323
Ryzen 5 9600X 6-Core Processor,1858
Ryzen 5 PRO 4400G with Radeon Graphics,2305
Ryzen 5 PRO 4400GE with Radeon Graphics,1441
Ryzen 5 PRO 4500U with Radeon Graphics,2007
Ryzen 5 Pro 4650G with Radeon Graphics,2374
Ryzen 5 PRO 4650GE with Radeon Graphics,2172
Ryzen 5 PRO 4650U with Radeon Graphics,1685
Ryzen 5 PRO 5650G with Radeon Graphics,2481
Ryzen 5 PRO 5650GE with Radeon Graphics,2455
Ryzen 5 PRO 5650U with Radeon Graphics,1971
Ryzen 5 PRO 5675U with Radeon Graphics,1719
Ryzen 5 PRO 6650U,3519
Ryzen 5 PRO 6650U with Radeon Graphics,3533
Ryzen 5 PRO 7530U with Radeon Graphics,1893
Ryzen 5 Pro 7535U with Radeon Graphics,3750
Ryzen 7 2700U with Radeon Vega,1617
Ryzen 7 4700G with Radeon Graphics,2186
Ryzen 7 4700GE with Radeon Graphics,2496
Ryzen 7 4700U with Radeon Graphics,2034
Ryzen 7 4800H with Radeon Graphics,2113
Ryzen 7 4800U with Radeon Graphics,2343
Ryzen 7 5700G with Radeon Graphics,2714
Ryzen 7 5700GE with Radeon Graphics,2606
Ryzen 7 5700U with Radeon Graphics,2241
Ryzen 7 5800H with Radeon Graphics,2736
Ryzen 7 5800HS with Radeon Graphics,2795
Ryzen 7 5800U with Radeon Graphics,2310
Ryzen 7 5825U with Radeon Graphics,2351
Ryzen 7 6800H,5259
Ryzen 7 6800H with Radeon Graphics,4959
Ryzen 7 6800HS,5237
Ryzen 7 6800HS Creator Edition,5465
Ryzen 7 6800HS with Radeon Graphics,6240
Ryzen 7 6800U,5006
Ryzen 7 6800U with Radeon Graphics,4760
Ryzen 7 7730U with Radeon Graphics,2433
Ryzen 7 7735HS with Radeon Graphics,5175
Ryzen 7 7735U with Radeon Graphics,5081
Ryzen 7 9700X 8-Core Processor,2250
Ryzen 7 9800X3D 8-Core Processor,1830
Ryzen 7 Extreme Edition,2115
Ryzen 7 Pro 4750G with Radeon Graphics,2681
Ryzen 7 PRO 4750GE with Radeon Graphics,2549
Ryzen 7 PRO 4750U with Radeon Graphics,2029
Ryzen 7 PRO 5750G with Radeon Graphics,2327
Ryzen 7 PRO 5750GE with Radeon Graphics,2377
Ryzen 7 PRO 5850U with Radeon Graphics,2253
Ryzen 7 PRO 5875U with Radeon Graphics,2067
Ryzen 7 PRO 6850H with Radeon Graphics,5790
Ryzen 7 PRO 6850HS with Radeon Graphics,4087
Ryzen 7 PRO 6850U,5580
Ryzen 7 PRO 6850U with Radeon Graphics,5116
Ryzen 7 PRO 6860Z,5076
Ryzen 7 PRO 6860Z with Radeon Graphics,4869
Ryzen 7 PRO 7730U with Radeon Graphics,2566
Ryzen 7 Pro 7735U with Radeon Graphics,5142
Ryzen 9 4900HS with Radeon Graphics,6790
Ryzen 9 5900HS with Radeon Graphics,5453
Ryzen 9 5900HX with Radeon Graphics,3003
Ryzen 9 6900HS,8005
Ryzen 9 6900HS with Radeon Graphics,6109
Ryzen 9 6900HX with Radeon Graphics,5124
Ryzen 9 9900X 12-Core Processor,1729
Ryzen 9 9950X 16-Core Processor,1770
Ryzen 9 PRO 6950H,5758
Ryzen 9 PRO 6950H with Radeon Graphics,6176
Ryzen 9 PRO 6950HS with Radeon Graphics,4704
S3 5400EW,146
S3 Chrome 430 ULP,39
S3 Chrome S25 DDR2,18
S3 Chrome S27 DDR3,33
S3 Inc. Savage4,3
S3 ProSavageDDR,1
S3 SuperSavage/IXC 1014,1
SAPPHIRE RADEON 9000 ATLANTIS PRO,5
SAPPHIRE RADEON 9600 ATLANTIS,47
Sapphire RADEON X800 GT,112
SAPPHIRE Radeon X1550,61
Seria Mobility Radeon HD 3400,124
Seria Radeon HD 7700,1603
Snapdragon X Elite - X1E001DE - Qualcomm Adreno GP,3245
Snapdragon X Elite - X1E78100 - Qualcomm Adreno GP,2575
Snapdragon X Elite - X1E80100 - Qualcomm Adreno GP,2603
Snapdragon X Elite - X1E84100 - Qualcomm Adreno GP,2981
Snapdragon X Plus - X1P64100 - Qualcomm Adreno GPU,2606
spacedesk Adapter,13758
SQExtFramebufferUmode Device,15054
SUMO 964A,497
SUMO 9640,650
SUMO 9644,465
Surface Duo Adreno 640 GPU,592
T400,3613
T400 4GB,3802
T550 Laptop GPU,4734
TENSOR 1.0 Driver Intel HD 630,1299
Tesla C2050,3175
Tesla C2050 / C2070,3428
Tesla C2070,3120
Tesla C2075,3016
Tesla K20m,4432
Tesla K20Xm,4714
Tesla K40c,4494
Tesla K40m,3143
Tesla K80,5753
Tesla M6,6224
Tesla M10,2968
Tesla M40,10219
Tesla M40 24GB,10641
Tesla M60,6816
Tesla M2070-Q,1305
Tesla P4,9166
Tesla P40,11595
Tesla P100-PCIE-16GB,9621
Tesla T4,9911
Tesla T10,11763
Tesla V100-PCIE-16GB,12328
Tesla V100-SXM2-16GB,11265
TITAN RTX,19948
TITAN V,19720
TITAN V CEO Edition,16987
TITAN Xp COLLECTORS EDITION,18540
TRINITY DEVASTATOR MOBILE,578
TRINITY SCRAPPER MOBILE,498
TURZX Display,28635
V9560XT,6
Vanta/Vanta LT,3
VIA C9-HD IGP,12
VIA Chrome9 HC3 IGP,2
VIA Chrome9 HC IGP,4
VIA Chrome9 HC IGP Family,3
VIA Chrome9 HC IGP Family WDDM,3
VIA Chrome9 HC IGP Prerelease WDDM 1.1,2
VIA Chrome9 HC IGP WDDM,2
VIA Chrome9 HC IGP WDDM 1.1,3
VIA Chrome9 HCM IGP,1
VIA Chrome9 HD IGP,10
VIA/S3G C-645/640 GPU,132
VIA/S3G Chrome 645/640 GPU,109
VIA/S3G DeltaChrome IGP,3
VIA/S3G KM400/KN400,4
VIA/S3G UniChrome IGP,4
VIA/S3G UniChrome Pro IGP,4
VIA/S3G UniChromeII,5
VisionTek Radeon 7000,1
VMware Horizon Indirect Display Driver,3565
VNC Mirror Driver,3897
VRVD5 Ryzen 5 5600U,1646
WinFast A250 LE,4
Xabre,5
XGI Volari Family v1.13.23.D_V,4
ZX C-960,74
ZX C-1080,283
ZX C-1190,346
ZX Chrome 645/640 GPU,147
