Bench_Name,Score
Kingston XW21KG-MIE-NX 8GB,18.3
Kingston XWM8G1-MIE 32GB,18.0
Kllisre 0000 8GB,10.9
Kllisre 8ATF1G64AZ-2G6E1 8GB,11.7
Kllisre 8ATF1G64AZ-2G6H1 8GB,10.8
Kllisre 99P5428-002.A00LF 8GB,11.0
Kllisre 99P54280002.A00LF 8GB,11.1
Kllisre 8GB,11.5
Kllisre D4 8G 8GB,11.6
Kllisre DDR4-8GB 8GB,11.4
Kllisre HMA81GU6AFR8N-VK 8GB,10.8
Kllisre M378A1K43BB2-CRC 8GB,11.0
Kllisre M378A1K43CB2-CRC 8GB,12.4
Kllisre M378A5143EB2-CRC 4GB,11.1
Kllisre M471A1K43CB1-CTD 8GB,11.4
Kllisre M471A3243BB0-CP50 16GB,17.1
Lenovo 16GB,18.5
Lenovo LMKU8G68AHFHD-32A 8GB,16.9
Lenovo LMKUFG68AHFHD-32A 16GB,18.2
Lexar Co Limited LD4AS016G-3200ST 16GB,15.9
Lexar Co Limited LD4AS016G-H3200GST 16GB,16.4
Lexar Co Limited LD4AU008G-H3200GST 8GB,18.1
Lexar Co Limited LD4AU016G-H2666G 16GB,16.8
Lexar Co Limited LD4AU016G-H3200GST 16GB,22.4
Lexar Co Limited LD4BU008G-H3200ULH 8GB,20.6
Maxsun MSD44G24Q0 4GB,15.5
Maxsun MSD44G24Q3 4GB,10.5
Maxsun MSD48G26Q3 8GB,13.9
Maxsun MSD48G30M3 8GB,14.4
Maxsun MSD48G30Q3 8GB,15.5
Maxsun MSD48G32Q3 8GB,13.5
Maxsun MSD416G26Q3 16GB,12.5
Memphis Electronic D4SO1G724GI-A58SD 8GB,11.7
MemxPro Inc. D4S8GHIOFFC 8GB,14.2
Micron Technology 4ATF1G64AZ-3G2B1 8GB,19.2
Micron Technology 4ATF1G64AZ-3G2E1 8GB,17.7
Micron Technology 4ATF1G64AZ-3G2F1 8GB,16.2
Micron Technology 4ATF1G64HZ-3G2B2 8GB,16.1
Micron Technology 4ATF1G64HZ-3G2E1 8GB,16.2
Micron Technology 4ATF1G64HZ-3G2E2 8GB,16.1
Micron Technology 4ATF1G64HZ-3G2F1 8GB,15.7
Micron Technology 4ATF51264AZ-2G3B1 4GB,15.6
Micron Technology 4ATF51264AZ-2G3E1 4GB,15.0
Micron Technology 4ATF51264AZ-2G3H1R 4GB,12.6
Micron Technology 4ATF51264AZ-2G6E1 4GB,16.4
Micron Technology 4ATF51264AZ-3G2E1 4GB,17.5
Micron Technology 4ATF51264AZ-3G2J1 4GB,17.4
Micron Technology 4ATF51264HZ-2G3B1 4GB,15.0
Micron Technology 4ATF51264HZ-2G3B2 4GB,15.3
Micron Technology 4ATF51264HZ-2G3E1 4GB,14.8
Micron Technology 4ATF51264HZ-2G3E2 4GB,15.8
Micron Technology 4ATF51264HZ-2G6E1 4GB,14.7
Micron Technology 4ATF51264HZ-2G6E3 4GB,16.6
Micron Technology 4ATF51264HZ-3G2J1 4GB,15.8
Micron Technology 4ATS1G64HZ-2G3B1 8GB,17.1
Micron Technology 8ATF1G64AZ-2G1A1 8GB,15.2
Micron Technology 8ATF1G64AZ-2G1B1 8GB,15.5
Micron Technology 8ATF1G64AZ-2G3A1 8GB,15.1
Micron Technology 8ATF1G64AZ-2G3B1 8GB,16.5
Micron Technology 8ATF1G64AZ-2G3E1 8GB,16.1
Micron Technology 8ATF1G64AZ-2G3H1 8GB,15.9
Micron Technology 8ATF1G64AZ-2G3H1R 8GB,14.3
Micron Technology 8ATF1G64AZ-2G6B1 8GB,19.1
Micron Technology 8ATF1G64AZ-2G6D1 8GB,15.3
Micron Technology 8ATF1G64AZ-2G6E1 8GB,16.7
Micron Technology 8ATF1G64AZ-2G6H1 8GB,16.1
Micron Technology 8ATF1G64AZ-2G6J1 8GB,17.1
Micron Technology 8ATF1G64AZ-3G2E1 8GB,16.6
Micron Technology 8ATF1G64AZ-3G2J1 8GB,16.8
Micron Technology 8ATF1G64AZ-3G2R1 8GB,20.4
Micron Technology 8ATF1G64HZ-2G1A1 8GB,14.2
Micron Technology 8ATF1G64HZ-2G2G1 8GB,14.3
Micron Technology 8ATF1G64HZ-2G3A1 8GB,13.4
Micron Technology 8ATF1G64HZ-2G3B1 8GB,14.5
Micron Technology 8ATF1G64HZ-2G3B2 8GB,14.1
Micron Technology 8ATF1G64HZ-2G3E1 8GB,13.7
Micron Technology 8ATF1G64HZ-2G3E2 8GB,15.2
Micron Technology 8ATF1G64HZ-2G3H1 8GB,14.1
Micron Technology 8ATF1G64HZ-2G6B1 8GB,14.7
Micron Technology 8ATF1G64HZ-2G6D1 8GB,15.9
Micron Technology 8ATF1G64HZ-2G6E1 8GB,15.3
Micron Technology 8ATF1G64HZ-2G6E3 8GB,15.4
Micron Technology 8ATF1G64HZ-2G6H1 8GB,15.2
Micron Technology 8ATF1G64HZ-2G6J1 8GB,16.3
Micron Technology 8ATF1G64HZ-3G2E1 8GB,17.0
Micron Technology 8ATF1G64HZ-3G2J1 8GB,16.0
Micron Technology 8ATF1G64HZ-3G2R1 8GB,16.5
Micron Technology 8ATF2G64AZ-3G2B1 16GB,19.5
Micron Technology 8ATF2G64AZ-3G2E1 16GB,19.4
Micron Technology 8ATF2G64AZ-3G2F1 16GB,20.4
Micron Technology 8ATF2G64HZ-2G3A1 16GB,14.1
Micron Technology 8ATF2G64HZ-3G2B2 16GB,15.9
Micron Technology 8ATF2G64HZ-3G2E1 16GB,16.4
Micron Technology 8ATF2G64HZ-3G2E2 16GB,16.1
Micron Technology 8ATF2G64HZ-3G2F1 16GB,16.6
Micron Technology 8ATF51264AZ-2G1A1 4GB,12.4
Micron Technology 8ATF51264AZ-2G1A2 4GB,15.4
Micron Technology 8ATF51264AZ-2G1AY 4GB,13.8
Micron Technology 8ATF51264AZ-2G1B1 4GB,14.8
Micron Technology 8ATF51264HZ-2G1A2 4GB,13.5
Micron Technology 8ATF51264HZ-2G1B1 4GB,14.4
Micron Technology 8G2666CL19 8GB,16.5
Micron Technology 8R8F1G64HZ-2G3B1 8GB,14.8
Micron Technology 9ASF1G72AZ-2G3B1 8GB,15.0
Micron Technology 9ASF1G72PZ-2G3A1 8GB,10.2
Micron Technology 9ASF1G72PZ-2G3B1 8GB,9.8
Micron Technology 9ASF1G72PZ-2G6D1 8GB,11.0
Micron Technology 9ASF1G72PZ-2G9E1 8GB,10.4
Micron Technology 9ASF51272AZ-2G3B1 4GB,15.4
Micron Technology 9ASF51272PZ-2G1A2 4GB,11.6
Micron Technology 9ASF51272PZ-2G1AX 4GB,7.7
Micron Technology 9ASF51272PZ-2G1B1 4GB,9.6
Micron Technology 9ASF51272PZ-2G3B1 4GB,9.6
Micron Technology 16A6A2G64HZ-2-2E1 16GB,17.0
Micron Technology 16ATF1G64AZ-2G1A1 8GB,12.7
Micron Technology 16ATF1G64AZ-2G1A2 8GB,15.6
Micron Technology 16ATF1G64AZ-2G1B1 8GB,15.4
Micron Technology 16ATF1G64AZ-2G3A2 8GB,15.5
Micron Technology 16ATF1G64HZ-2G1A2 8GB,14.2
Micron Technology 16ATF1G64HZ-2G1B1 8GB,13.9
Micron Technology 16ATF2G64AZ-2G1A1 16GB,14.8
Micron Technology 16ATF2G64AZ-2G1B1 16GB,15.4
Micron Technology 16ATF2G64AZ-2G3A1 16GB,14.7
Micron Technology 16ATF2G64AZ-2G3B1 16GB,16.4
Micron Technology 16ATF2G64AZ-2G3E1 16GB,12.9
Micron Technology 16ATF2G64AZ-2G3H1 16GB,14.4
Micron Technology 16ATF2G64AZ-2G6B1 16GB,18.2
Micron Technology 16ATF2G64AZ-2G6D1 16GB,14.2
Micron Technology 16ATF2G64AZ-2G6E1 16GB,15.5
Micron Technology 16ATF2G64AZ-2G6H1 16GB,17.7
Micron Technology 16ATF2G64AZ-2G6J1 16GB,16.7
Micron Technology 16ATF2G64AZ-3G2E1 16GB,20.1
Micron Technology 16ATF2G64AZ-3G2J1 16GB,17.1
Micron Technology 16ATF2G64HZ-2G1A1 16GB,13.3
Micron Technology 16ATF2G64HZ-2G1B1 16GB,14.1
Micron Technology 16ATF2G64HZ-2G3A1 16GB,12.0
Micron Technology 16ATF2G64HZ-2G3B1 16GB,14.5
Micron Technology 16ATF2G64HZ-2G3B2 16GB,16.6
Micron Technology 16ATF2G64HZ-2G3E1 16GB,15.0
Micron Technology 16ATF2G64HZ-2G3E2 16GB,16.5
Micron Technology 16ATF2G64HZ-2G3H1 16GB,12.7
Micron Technology 16ATF2G64HZ-2G6E1 16GB,15.4
Micron Technology 16ATF2G64HZ-2G6E3 16GB,16.8
Micron Technology 16ATF2G64HZ-2G6H1 16GB,14.5
Micron Technology 16ATF2G64HZ-2G6J1 16GB,15.3
Micron Technology 16ATF2G64HZ-3G2E1 16GB,16.7
Micron Technology 16ATF2G64HZ-3G2J1 16GB,15.8
Micron Technology 16ATF4G64AZ-2G6B1 32GB,13.4
Micron Technology 16ATF4G64AZ-3G2B1 32GB,17.2
Micron Technology 16ATF4G64AZ-3G2E1 32GB,15.7
Micron Technology 16ATF4G64AZ-3G2F1 32GB,22.2
Micron Technology 16ATF4G64HZ-2G6B2 32GB,16.5
Micron Technology 16ATF4G64HZ-2G6B4 32GB,16.4
Micron Technology 16ATF4G64HZ-3G2B2 32GB,16.7
Micron Technology 16ATF4G64HZ-3G2E1 32GB,17.0
Micron Technology 16ATF4G64HZ-3G2E2 32GB,15.3
Micron Technology 16ATF4G64HZ-3G2F1 32GB,19.3
Micron Technology 16G2666CL19 16GB,15.4
Micron Technology 16GB 2133MHz DIMM 16GB,17.3
Micron Technology 18ADF1G72PZ-2G1A1 8GB,9.2
Micron Technology 18ADF2G72AZ-2G3A1 16GB,17.8
Micron Technology 18ADF2G72AZ-2G3B1 16GB,13.7
Micron Technology 18ADF2G72AZ-2G6E1 16GB,18.0
Micron Technology 18ADF2G72PZ-2G3B1 16GB,11.8
Micron Technology 18ADF2G72PZ-2G6H1R 16GB,9.1
Micron Technology 18ASF1G72AZ-2G1A1 8GB,17.2
Micron Technology 18ASF1G72AZ-2G1B1 8GB,9.6
Micron Technology 18ASF1G72AZ-2G3B1 8GB,14.6
Micron Technology 18ASF1G72PDZ-2G1A1 8GB,10.9
Micron Technology 18ASF1G72PDZ-2G1B1 8GB,9.5
Micron Technology 18ASF1G72PDZ-2G3A2 8GB,10.3
Micron Technology 18ASF1G72PDZ-2G3B1 8GB,11.3
Micron Technology 18ASF1G72PDZ-2G6B1 8GB,11.2
Micron Technology 18ASF1G72PDZ-2G6E1 8GB,10.6
Micron Technology 18ASF1G72PZ-2G1A2 8GB,10.3
Micron Technology 18ASF1G72PZ-2G1AV 8GB,6.4
Micron Technology 18ASF1G72PZ-2G1B1 8GB,11.0
Micron Technology 18ASF1G72PZ-2G3B1 8GB,11.6
Micron Technology 18ASF2G72AZ-2G1A1 16GB,11.7
Micron Technology 18ASF2G72AZ-2G1B1 16GB,13.2
Micron Technology 18ASF2G72AZ-2G3B1 16GB,14.1
Micron Technology 18ASF2G72AZ-2G6D1 16GB,16.8
Micron Technology 18ASF2G72PDZ-2G3A1 16GB,7.7
Micron Technology 18ASF2G72PDZ-2G3B1 16GB,9.4
Micron Technology 18ASF2G72PDZ-2G3D1 16GB,10.6
Micron Technology 18ASF2G72PDZ-2G6D1 16GB,10.5
Micron Technology 18ASF2G72PDZ-2G6H1R 16GB,10.7
Micron Technology 18ASF2G72PZ-2G3B1 16GB,10.0
Micron Technology 36ADS2G72PZ-2G1A1 16GB,5.6
Micron Technology 36ASF2G72LZ-2G1A1 16GB,11.4
Micron Technology 36ASF2G72PZ-2G1A2 16GB,10.5
Micron Technology 36ASF2G72PZ-2G1B1 16GB,10.4
Micron Technology 36ASF2G72PZ-2G3A3 16GB,9.2
Micron Technology 36ASF2G72PZ-2G3B1 16GB,10.4
Micron Technology 36ASF2G72PZ-2G4AT 16GB,9.8
Micron Technology 36ASF2G72PZ-2G6E1 16GB,9.6
Micron Technology 36ASF4G72LZ-2G3A1 32GB,11.2
Micron Technology 36ASF4G72LZ-2G3B1 32GB,11.2
Micron Technology 36ASF4G72PZ-2G1A1 32GB,9.1
Micron Technology 36ASF4G72PZ-2G1B1 32GB,11.1
Micron Technology 36ASF4G72PZ-2G3A1 32GB,10.3
Micron Technology 36ASF4G72PZ-2G3B1 32GB,9.7
Micron Technology 36ASF4G72PZ-2G3D1 32GB,10.1
Micron Technology 36ASF4G72PZ-2G6D1 32GB,11.7
Micron Technology 36ASF4G72PZ-2G6H1 32GB,8.9
Micron Technology 72ASS4G72LZ-2G1A1 32GB,8.7
Micron Technology 72ASS4G72LZ-2G3A2 32GB,12.8
Micron Technology 72ASS8G72LZ-2G3B2 64GB,9.3
Micron Technology 72ASS8G72LZ-2G6D2 64GB,8.7
Micron Technology 9905625-004.A03LF 8GB,17.4
Micron Technology AFLD44EK2P 4GB,15.3
Micron Technology AFLD48EH1P 8GB,16.1
Micron Technology AFLD48VH1P 8GB,15.7
Micron Technology AFLD416EH1P 16GB,13.7
Micron Technology AFSD416ES1P 16GB,14.5
Micron Technology CT4G4DFS8213.8FA11 4GB,15.1
Micron Technology CT8G4DFD8213.16FA2 8GB,11.9
Micron Technology CT8G4DFD8213.16FA11 8GB,12.0
Micron Technology DDR4 8GB 2666MHz 8GB,16.5
Micron Technology DDR4 16GB 2666MHz 16GB,20.0
Micron Technology HMA81GU6AFR8N-UH 8GB,13.7
Micron Technology ILG8GS2400A 8GB,15.0
Micron Technology M471A1K43BB1-CRC 8GB,16.0
Micron Technology M471A1K43CB1-CTD 8GB,14.8
Micron Technology MTA8ATF1G64HZ-2G3A1 8GB,14.3
Micron Technology MTA8ATF1G64HZ-2G3B1 16GB,12.2
Micron Technology MTA8ATF2G64HZ-3G2E1 16GB,15.2
Micron Technology TEAMGROUP-UD4-2133 16GB,13.9
Micron Technology TEAMGROUP-UD4-2400 16GB,18.1
Micron Technology TEAMGROUP-UD4-3000 16GB,17.0
Micron Technology V-GeN D4V16GL24A8R 16GB,16.9
Mushkin 99[2/7/4]183 8GB,15.0
Mushkin 99[2/7/4]189F 4GB,14.3
Mushkin 99[2/7/4]190F 4GB,14.1
Mushkin 99[2/7/4]191[F/T] 4GB,14.5
Mushkin 99[2/7/4]191F 4GB,13.9
Mushkin 99[2/7/4]192[F/T] 4GB,15.8
Mushkin 99[2/7/4]192F 4GB,12.5
Mushkin 99[2/7/4]197F 8GB,12.8
Mushkin 99[2/7/4]198F 8GB,12.6
Mushkin 99[2/7/4]199[F/T] 8GB,15.9
Mushkin 99[2/7/4]199F 8GB,12.7
Mushkin 99[2/7/4]200[F/T] 8GB,10.5
Mushkin 99[2/7/4]200F 8GB,13.7
Mushkin 99[2/7/4]202F 4GB,15.0
Mushkin 99[2/7/4]204[F/T] 4GB,12.2
Mushkin 99[2/7/4]204F 4GB,13.4
Mushkin 99[2/7/4]205[F/T] 8GB,19.3
Mushkin 99[2/7/4]205F 8GB,13.5
Mushkin 99[2/7/4]206[F/T] 4GB,15.5
Mushkin 99[2/7/4]208F 8GB,18.9
Mushkin 99[2/7/4]209F 8GB,13.4
Mushkin MB[A/B]4U240FFFF16G 16GB,16.3
Mushkin MES4S213FF16G28 16GB,13.8
Mushkin MLA4C400JNNM16G 16GB,20.1
Mushkin MLX4C360EKKT8G 8GB,19.7
Mushkin MLX4C360GKKP16G 16GB,21.0
Mushkin MLX4C360GKKP32G 32GB,21.0
Mushkin MR[A/B]4U266GHHF8G 8GB,17.4
Mushkin MR[A/B]4U266GHHF16G 16GB,17.2
Mushkin MR[A/B]4U280HHHH8G 8GB,14.6
Mushkin MR[A/B]4U300JJJM8G 8GB,18.1
Mushkin MR[A/B]4U300JJJM16G 16GB,17.3
Mushkin MR[A/B]4U320GJJM8G 8GB,16.9
Mushkin MR[A/B]4U320LLLM8G 8GB,18.1
Mushkin MR[A/B]4U320LLLM16G 16GB,20.0
Mushkin MR[A/B]4U346GJJM8G 8GB,19.4
Mushkin MR[A/B]4U360JNNM8G 8GB,18.4
Mushkin MR[A/B]280HHHH16G 16GB,18.4
Mushkin MR[ABC]4U266GHHF8G 8GB,17.0
Mushkin MR[ABC]4U266GHHF16G 16GB,14.0
Mushkin MR[ABC]4U320GJJM8G 8GB,21.1
Mushkin MR[ABC]4U320GJJM16G 16GB,20.9
Mushkin MR[ABC]4U320GJJM32G 32GB,20.1
Mushkin MR[ABC]4U360JNNM8G 8GB,19.8
Mushkin MR[ABC]4U360JNNM16G 16GB,16.5
Mushkin MRA4S266GHHF32G 32GB,13.1
Mushkin MRA4S293MMMF32G 32GB,15.7
Mushkin MRA4S300GJJM16G 16GB,12.1
Mushkin MRA4S320GJJM16G 16GB,16.6
Mushkin MRA4S320GJJM32G 32GB,16.8
Mushkin MRA4S320NNNF8G 8GB,17.4
Mushkin MRA4S320NNNF16G 16GB,16.8
Mushkin MRA4S320NNNF32G 32GB,16.3
Mushkin MRB4U300GJJM16G 16GB,15.8
Mushkin MRX4U300GJJM16G 16GB,19.3
Mushkin MRX4U320GJJM16G 16GB,21.6
Mushkin MRX4U400JNNM16G 16GB,20.8
Nanya Technology M471A5143EB1-CRC 4GB,14.7
Nanya Technology NT8GA64D88CX3S-JR 8GB,15.1
Neo Forza GKE160SO204808-3200 16GB,14.8
Neo Forza NMGD480E82-3200D 8GB,23.2
Neo Forza NMUD416E82-3600 16GB,19.8
Neo Forza NMUD480E82-2666 8GB,16.4
Neo Forza NMUD480E82-3600 8GB,20.0
Neo Forza NMUD480E86-3200 8GB,20.1
Netac Technology Co Ltd 8GB,16.3
Netac Technology Co Ltd E40832A 8GB,16.4
Netac Technology Co Ltd EKBLACK4083016A 8GB,19.7
Netac Technology Co Ltd EKBLACK4163216AD 8GB,16.4
Netac Technology Co Ltd EKBLUE4162417AD 8GB,16.8
NSITEXE Inc Visenta 16GB,18.0
OCMEMORY OCM2933CL16-16GBH 16GB,20.1
OCMEMORY OCM3200CL16D-16GBN 8GB,19.0
OM Nanotech Pvt.Ltd V1D4L816GB2G82G83200 16GB,17.5
OM Nanotech Pvt.Ltd V1D4LF16GB1G81G82666 16GB,16.0
OM Nanotech Pvt.Ltd V1D4S816GB2G82G83200 16GB,17.4
OM Nanotech Pvt.Ltd V1D4SF32GB2G82G83200 32GB,15.2
OM Nanotech Pvt.Ltd V2D4SF32GB2G82G83200 32GB,15.1
Panram International Corporation D4N2400PS-8G 8GB,12.5
Panram International Corporation D4N2666PS-16G 16GB,17.2
Panram International Corporation D4U2666P-8G 8GB,16.2
Panram International Corporation L421008G4C1528K34O8A 8GB,17.5
Panram International Corporation M424016 4GB,12.6
Panram International Corporation M424051 4GB,11.2
Panram International Corporation PUD42133C138G4NJK 8GB,14.9
Panram International Corporation PUD42133C154G2VS 4GB,15.4
Panram International Corporation PUD42133C158G2VS 8GB,16.4
Panram International Corporation PUD42400C154G2NJK 4GB,13.5
Panram International Corporation PUD42400C154G2NJW 4GB,13.7
Panram International Corporation PUD42400C154G4NJK 4GB,18.4
Panram International Corporation PUD42400C154GNJW 4GB,13.7
Panram International Corporation PUD42400C168GVS 8GB,17.4
Panram International Corporation PUD43000C154G4NJW 4GB,19.4
Panram International Corporation PUD43000C158G2NJK 8GB,19.8
Panram International Corporation PUD43000C164G2NJK 4GB,15.9
Panram International Corporation PUD43000C168G2NJR 8GB,15.9
Panram International Corporation R748G2133U2S 8GB,13.4
Panram International Corporation W4N2400PS-8G 8GB,16.6
Panram International Corporation W4N2666PS-8G 8GB,14.8
Panram International Corporation W4N2666PS-16G 16GB,15.7
Panram International Corporation W4U2133PS-8G 8GB,15.6
Panram International Corporation W4U2400PS-4G 4GB,18.8
Panram International Corporation W4U2400PS-8G 8GB,16.9
Panram International Corporation W4U2666P-8G 8GB,17.8
Panram International Corporation W4U2666PS-8GC19 8GB,17.8
Panram International Corporation W4U3200PS-8G 8GB,20.6
Panram International Corporation W4U3200PS-16G 16GB,19.4
Patriot Memory (PDP Systems) 2133 C14 Series 8GB,14.5
Patriot Memory (PDP Systems) 2400 C14 Series 8GB,17.6
Patriot Memory (PDP Systems) 2400 C15 Series 4GB,17.1
Patriot Memory (PDP Systems) 2400 C16 Series 16GB,15.6
Patriot Memory (PDP Systems) 2400 C17 8GB,14.4
Patriot Memory (PDP Systems) 2666 C15 Series 4GB,16.3
Patriot Memory (PDP Systems) 2666 C16 Series 8GB,16.6
Patriot Memory (PDP Systems) 2666 C18 Series 16GB,16.1
Patriot Memory (PDP Systems) 2800 C16 Series 8GB,16.4
Patriot Memory (PDP Systems) 2800 C18 Series 16GB,18.0
Patriot Memory (PDP Systems) 3000 C15 Series 8GB,18.0
Patriot Memory (PDP Systems) 3000 C16 Series 4GB,17.2
Patriot Memory (PDP Systems) 3000 C18 Series 16GB,15.5
Patriot Memory (PDP Systems) 3200 C16 Series 8GB,18.7
Patriot Memory (PDP Systems) 3200 C18 Series 8GB,21.6
Patriot Memory (PDP Systems) 3400 C16 Series 8GB,17.9
Patriot Memory (PDP Systems) 3600 C14 Series 8GB,22.3
Patriot Memory (PDP Systems) 3600 C16 Series 8GB,19.8
Patriot Memory (PDP Systems) 3600 C17 Series 4GB,17.9
Patriot Memory (PDP Systems) 3600 C18 Series 32GB,19.3
Patriot Memory (PDP Systems) 3600 C20 Series 8GB,21.0
Patriot Memory (PDP Systems) 3733 C17 Series 8GB,19.9
Patriot Memory (PDP Systems) 3866 C18 Series 8GB,20.9
Patriot Memory (PDP Systems) 4000 C16 Series 8GB,21.3
Patriot Memory (PDP Systems) 4000 C19 Series 8GB,19.1
Patriot Memory (PDP Systems) 4000 C20 Series 8GB,18.7
Patriot Memory (PDP Systems) 4133 C19 Series 8GB,18.8
Patriot Memory (PDP Systems) 4266 C18 Series 8GB,17.4
Patriot Memory (PDP Systems) 4400 C18 Series 8GB,20.3
Patriot Memory (PDP Systems) 4400 C19 Series 8GB,20.0
Patriot Memory (PDP Systems) PSD44G213341 4GB,15.0
Patriot Memory (PDP Systems) PSD44G213381 4GB,16.5
Patriot Memory (PDP Systems) PSD44G213382 4GB,17.7
Patriot Memory (PDP Systems) PSD44G240041 4GB,15.6
Patriot Memory (PDP Systems) PSD44G240081 4GB,14.3
Patriot Memory (PDP Systems) PSD44G240081S 4GB,14.8
Patriot Memory (PDP Systems) PSD44G240082 4GB,15.4
Patriot Memory (PDP Systems) PSD44G266641 4GB,15.0
Patriot Memory (PDP Systems) PSD44G266681 4GB,17.9
Patriot Memory (PDP Systems) PSD44G266682 4GB,17.3
Patriot Memory (PDP Systems) PSD48G21332 8GB,13.3
Patriot Memory (PDP Systems) PSD48G21332S 8GB,16.1
Patriot Memory (PDP Systems) PSD48G24002 8GB,17.4
Patriot Memory (PDP Systems) PSD48G26662 8GB,17.2
Patriot Memory (PDP Systems) PSD48G213381 8GB,14.9
Patriot Memory (PDP Systems) PSD48G213381S 8GB,12.7
Patriot Memory (PDP Systems) PSD48G213382 8GB,16.9
Patriot Memory (PDP Systems) PSD48G240081 8GB,15.2
Patriot Memory (PDP Systems) PSD48G240082 8GB,17.0
Patriot Memory (PDP Systems) PSD48G266681 8GB,15.4
Patriot Memory (PDP Systems) PSD48G266681S 8GB,16.2
Patriot Memory (PDP Systems) PSD48G266682 8GB,17.2
Patriot Memory (PDP Systems) PSD48G320081 8GB,17.7
Patriot Memory (PDP Systems) PSD416G21332 16GB,16.3
Patriot Memory (PDP Systems) PSD416G21332S 16GB,10.3
Patriot Memory (PDP Systems) PSD416G24002 16GB,16.2
Patriot Memory (PDP Systems) PSD416G24002S 16GB,13.7
Patriot Memory (PDP Systems) PSD416G26662 16GB,16.6
Patriot Memory (PDP Systems) PSD416G26662S 16GB,16.4
Patriot Memory (PDP Systems) PSD416G32002 16GB,18.7
Patriot Memory (PDP Systems) PSD416G266681 16GB,16.0
Patriot Memory (PDP Systems) PSD416G320081 16GB,18.7
Patriot Memory (PDP Systems) PSD416G320081S 16GB,16.5
Patriot Memory (PDP Systems) PSD432G32002 32GB,18.0
Patriot Memory (PDP Systems) PSD432G32002S 32GB,14.8
"PNY Technologies, Inc. 8GBF1X08LFHH35-12-K 8GB",16.0
"PNY Technologies, Inc. 8GBF1X08LIII43-12-K 8GB",16.2
"PNY Technologies, Inc. 8GBF1X08QFHH36-135-K 8GB",18.0
"PNY Technologies, Inc. 8GBF1X08QFHH38-135-K 8GB",18.1
"PNY Technologies, Inc. 8GBF1X08QFHH39-135-K 8GB",20.3
"PNY Technologies, Inc. 8GBF1X08RHJJ40-135-K 8GB",19.5
"PNY Technologies, Inc. 8GBF1X08SHLL44-135-K 8GB",21.1
"PNY Technologies, Inc. 8GBF1X08VIPP46-15-K3 8GB",22.3
"PNY Technologies, Inc. 8GBF2X04HEEE35-12-K 8GB",16.1
"PNY Technologies, Inc. 8GBF2X04JEEE35-12-K 8GB",17.5
"PNY Technologies, Inc. 8GBF2X04JEEE36-12-K 8GB",17.6
"PNY Technologies, Inc. 8GBU1X08JGGG39-12-K 8GB",16.4
"PNY Technologies, Inc. 8GBU1X08LIII43-12-K 8GB",14.8
"PNY Technologies, Inc. 8GBU1X08QJLL42-12-K 8GB",18.1
"PNY Technologies, Inc. 16GF1X16LIII43-12-K 16GB",15.3
"PNY Technologies, Inc. 16GF2X08QFHH36-135-K 16GB",19.0
"PNY Technologies, Inc. 16GF2X08RHJJ42-135-K 16GB",18.7
"PNY Technologies, Inc. 16GF2X08RHLL42-135-K 16GB",22.2
"PNY Technologies, Inc. 16GF2X16QFHH36-135-K 16GB",18.8
"PNY Technologies, Inc. 16GU1X16LIII43-12-K 16GB",16.2
"PNY Technologies, Inc. 16GU2X08LIII43-12-K 16GB",14.9
"PNY Technologies, Inc. 16GU2X08QJLL42-12-K 16GB",16.2
"PNY Technologies, Inc. 16GU2X08QJLL52-12-K 16GB",19.2
"PNY Technologies, Inc. 32GU2X16LIII43-12-K 32GB",16.4
"PNY Technologies, Inc. M4S16S681LJJJ43-12 16GB",14.9
"PNY Technologies, Inc. M4S16S682LJJJ43-12 16GB",16.1
"PNY Technologies, Inc. M4S16S682QMMM52-12 16GB",16.2
"PNY Technologies, Inc. M4U08S681LJJJ43-12 8GB",14.1
"PNY Technologies, Inc. M4U16S682QMMM52-12 16GB",16.6
PUSKILL PJ8TFK1GM8 8GB,14.1
PUSKILL PJ16TFK1GM8 16GB,12.7
PUSKILL PJ16TFK512M8 8GB,13.8
Ramaxel Technology RMSA3230KB78HAF2133 8GB,11.3
Ramaxel Technology RMSA3260KC78HAF-2666 8GB,16.7
Ramaxel Technology RMSA3260MB78HAF2400 8GB,13.9
Ramaxel Technology RMSA3260MD78HAF-2666 8GB,15.9
Ramaxel Technology RMSA3260ME78HAF-2666 8GB,15.9
Ramaxel Technology RMSA3260MH78H8H-2666 8GB,13.6
Ramaxel Technology RMSA3260MH78HAF-2666 8GB,14.3
Ramaxel Technology RMSA3260NA78HAF-2400 8GB,13.8
Ramaxel Technology RMSA3270MB76H8F2400 2GB,10.5
Ramaxel Technology RMSA3270MB86H9F2400 4GB,14.2
Ramaxel Technology RMSA3270ME86H9F-2666 4GB,15.7
Ramaxel Technology RMSA3300ME78HBF-2666 16GB,15.5
Ramaxel Technology RMSA3300MH78HBF-2666 16GB,14.6
Ramaxel Technology RMSA3310ME96HAF-3200 8GB,14.5
Ramaxel Technology RMSA3310MJ86H9F-3200 4GB,15.7
Ramaxel Technology RMSA3320KE78HAF-3200 8GB,16.7
Ramaxel Technology RMSA3320ME88HBF-3200 16GB,17.0
Ramaxel Technology RMSA3320MJ78HAF-3200 8GB,16.7
Ramaxel Technology RMSA3330ME88HCF-3200 32GB,17.6
Ramaxel Technology RMSA3330MJ78HBF-3200 16GB,16.6
